taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2879242	Quercus fenzlii Kotschy	2879175	Quercus coccifera L.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus coccifera	2879175	
2878215	Quercus macrocarpa var. oliviformis (F.Michx.) A.Gray	7226629	Quercus macrocarpa var. macrocarpa	14	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus macrocarpa	2878213	
5939334	Quercus faginea var. salicifolia (Cout.) Franco & Vasc.	3906617	Quercus × alpestris Boiss.	43	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus alpestris	3906617	
2878307	Quercus megalocarpa A.Camus	2878304	Quercus macrocalyx Hickel & A.Camus	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus macrocalyx	2878304	
12229626	Quercus ngochoaensis H.T.Binh & T.S.Hoang	12229626	Quercus ngochoaensis H.T.Binh & T.S.Hoang	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus ngochoaensis	12229626	
2880660	Quercus jaralensis Trel.	2880656	Quercus potosina Trel.	5	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus potosina	2880656	
2881669	Quercus aliena var. acutiserrata Maxim. ex Wenz.	2881669	Quercus aliena var. acutiserrata Maxim. ex Wenz.	15	VARIETY	PROVISIONALLY_ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus aliena	2881654	
2878520	Quercus × pseudodalechampii Cretz.	2878520	Quercus × pseudodalechampii Cretz.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus pseudodalechampii	2878520	
3906187	Quercus × borosii Mátyás	3906187	Quercus × borosii Mátyás	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus borosii	3906187	
2881717	Quercus aculcingensis Trel.	2881717	Quercus aculcingensis Trel.	15	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus aculcingensis	2881717	
2879381	Quercus bonplandiana Sweet	2879380	Quercus diversifolia Née	5	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus diversifolia	2879380	
2878685	Quercus sinii Chun	7226627	Quercus setulosa subsp. setulosa	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus setulosa	2878681	
6289957	Quercus brantii var. persica (Jaub. & Spach) Zohary	2879713	Quercus persica Jaub. & Spach	3	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus persica	2879713	
7617105	Quercus lobbii (Hook.f. & Thomson ex Wenz.) A.Camus	2880772	Quercus lobbii Hook.f. & Thomson ex Ettingsh.	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus lobbii	2880772	
2880748	Quercus dumosa f. insularis Trel.	2880740	Quercus dumosa Nutt.	4	FORM	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus dumosa	2880740	
2879485	Quercus × gallaecica Llamas, Lence & Acedo	2879485	Quercus × gallaecica Llamas, Lence & Acedo	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus gallaecica	2879485	
3906504	Quercus lanceaefolia Roxb.	3906504	Quercus lanceaefolia Roxb.	12	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus lanceaefolia	3906504	
2878584	Quercus × helvetica Thell.	2878584	Quercus × helvetica Thell.	21	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus helvetica	2878584	
7512685	Quercus ilicifolia Koord. & Valeton ex Seemen	7226619	Quercus pubescens subsp. pubescens	26	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus pubescens	2881283	
2881312	Quercus meridionalis Liou	6709361	Quercus aliena var. acuteserrata Maxim.	17	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus aliena	2881654	
2880504	Quercus mespilifolia var. pubescens Barnett ex Smitinand & Phengklai	2880501	Quercus mespilifolia Wall. ex A.DC.	4	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus mespilifolia	2880501	
2881090	Quercus mexicana f. bonplandii Trel.	2879574	Quercus mexicana Bonpl.	2	FORM	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus mexicana	2879574	
2879246	Quercus coccifera var. stenocarpa Albert	2879175	Quercus coccifera L.	3	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus coccifera	2879175	
2879158	Quercus tarokoensis f. rugosa Masam.	2879156	Quercus spinosa subsp. miyabei (Hayata) A.Camus	3	FORM	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus spinosa	2879155	
6289918	Quercus coccifera subsp. pseudococcifera (Desf.) Arcang.	2879209	Quercus pseudococcifera Desf.	1	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus pseudococcifera	2879209	
2881415	Quercus pseudoaegilopsis G.Kirchn.	7226619	Quercus pubescens subsp. pubescens	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus pubescens	2881283	
11902338	Quercus dakotensis Lesquereux, 1883	11902338	Quercus dakotensis Lesquereux, 1883	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus dakotensis	11902338	
6289919	Quercus acuta var. acutiformis Nakai	2876863	Quercus acuta Thunb.	8	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus acuta	2876863	
9212874	Quercus rustii Knowlton, 1926	9212874	Quercus rustii Knowlton, 1926	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus rustii	9212874	
9110994	Quercus elliptica Newberry, 1863	11533359	Quercus washingtonensis Trelease, 1918	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus washingtonensis	11533359	
2880083	Quercus alba var. gunnisonii Torr. & A.Gray	2878268	Quercus gambelii Nutt.	2	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus gambelii	2878268	
2878131	Quercus × subalbescens A.Camus	2878130	Quercus × albescens Rouy ex A.Camus	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus albescens	2878130	
2878042	Quercus floridana Shuttlew. ex A.DC.	8879961	Quercus stellata Wangenh.	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus stellata	8879961	
2878692	Quercus robur var. thomasii (Ten.) A.DC.	2878690	Quercus robur subsp. brutia (Ten.) O.Schwarz	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus robur	2878688	
2878635	Quercus eumorpha subsp. yaiensis Menitsky	2878634	Quercus eumorpha Kurz	1	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus eumorpha	2878634	
4924921	Quercus suboccolta Jord.	4924921	Quercus suboccolta Jord.	2	SPECIES	PROVISIONALLY_ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus suboccolta	4924921	
9117077	Quercus balaninorum Cockerell, 1908	9117077	Quercus balaninorum Cockerell, 1908	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus balaninorum	9117077	
6289877	Quercus garryana subsp. semota (Jeps.) A.E.Murray	2879272	Quercus garryana var. semota Jeps.	1	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus garryana	2879260	
2880994	Quercus ningangensis (W.C.Cheng & Y.C.Hsu) C.C.Huang	2880994	Quercus ningangensis (W.C.Cheng & Y.C.Hsu) C.C.Huang	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus ningangensis	2880994	DD
2878819	Quercus macroloba Gand.	2878725	Quercus robur subsp. robur	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus robur	2878688	
2880413	Quercus corrugata var. granulifera Trel.	2880406	Quercus corrugata Hook.	3	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus corrugata	2880406	
2879046	Quercus virginiana var. pygmaea Sarg.	2879040	Quercus minima (Sarg.) Small	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus minima	2879040	
2878433	Quercus shingjenensis Y.T.Chang	2878433	Quercus shingjenensis Y.T.Chang	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus shingjenensis	2878433	DD
2878389	Quercus errans f. graciliramis C.H.Mull.	2878388	Quercus hypoxantha Trel.	4	FORM	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus hypoxantha	2878388	
3906039	Quercus calophylla f. willdenovii Trel., 1924	3906039	Quercus calophylla f. willdenovii Trel., 1924	2	FORM	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus calophylla	2880691	
2880737	Quercus conspersa f. ovatifolia Trel.	2880727	Quercus acutifolia Née	2	FORM	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus acutifolia	2880727	
2877990	Quercus nitens var. subintegra A.DC.	2877984	Quercus affinis Scheidw.	4	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus affinis	2877984	
6709356	Quercus robur f. pendula (Loudon) O.Schwarz	2878688	Quercus robur L.	1	FORM	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus robur	2878688	
2878926	Quercus longipedunculata St.-Lag.	2878725	Quercus robur subsp. robur	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus robur	2878688	
2879952	Quercus prinoides f. alexanderi (Britton) Steyerm.	2879947	Quercus muehlenbergii Engelm.	9	FORM	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus muehlenbergii	2879947	
2879348	Quercus × subfalcata var. microcarpa (Dippel) Sarg.	2879328	Quercus nigra L.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus nigra	2879328	
2878460	Quercus virens var. maritima (Michx.) Chapm.	2877348	Quercus hemisphaerica W.Bartram ex Willd.	2	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus hemisphaerica	2877348	
2880199	Quercus petraea f. emarginata C.Vicioso	7069116	Quercus petraea subsp. petraea	2	FORM	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus petraea	2880130	
2877482	Quercus ochracea Morogues	2878725	Quercus robur subsp. robur	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus robur	2878688	
2880746	Quercus dumosa f. diversifolia Trel.	2880740	Quercus dumosa Nutt.	2	FORM	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus dumosa	2880740	
8319510	Quercus robur var. laciniata Lam.	7069116	Quercus petraea subsp. petraea	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus petraea	2880130	
8142778	Quercus × tridentata Engelm.	8079108	Quercus × tridentata Engelm. ex A.DC.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus tridentata	8079108	
2881711	Quercus stellata var. drummondii (Liebm.) Trel.	2881710	Quercus × drummondii Liebm.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus drummondii	2881710	
2880593	Quercus cerris subsp. austriaca (Willd.) Nyman	2880580	Quercus cerris L.	1	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus cerris	2880580	
2879017	Quercus chiapasensis f. falcilobata Trel.	2879011	Quercus skinneri Benth.	1	FORM	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus skinneri	2879011	
6289887	Quercus dumosa var. linearis (Trel.) A.Camus	2880740	Quercus dumosa Nutt.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus dumosa	2880740	
7930013	Quercus castaneifolia C.A.Mey.	7930013	Quercus castaneifolia C.A.Mey.	611	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus castaneifolia	7930013	NT
2879127	Quercus castanea Née	2879127	Quercus castanea Née	4632	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus castanea	2879127	LC
2880060	Quercus obtusata Bonpl.	2880060	Quercus obtusata Bonpl.	3438	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus obtusata	2880060	LC
2878470	Quercus bicolor Willd.	2878470	Quercus bicolor Willd.	16017	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus bicolor	2878470	LC
2878407	Quercus alveolata Trel.	2878402	Quercus deserticola Trel.	256	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus deserticola	2878402	
2879037	Quercus invaginata Trel.	2879037	Quercus invaginata Trel.	273	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus invaginata	2879037	LC
2878446	Quercus semiserrata var. mannii Hook.f.	2878443	Quercus gemelliflora Blume	2	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus gemelliflora	2878443	
8326061	Quercus coccinea Münchh.	8326061	Quercus coccinea Münchh.	9574	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus coccinea	8326061	LC
11134714	Quercus glauca subsp. glauca	11134714	Quercus glauca subsp. glauca	2184	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus glauca	2876873	
7911626	Quercus robur Asso, 1779	7911626	Quercus robur Asso, 1779	2	SPECIES	PROVISIONALLY_ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus robur	7911626	
2878230	Quercus frutex Trel.	2878230	Quercus frutex Trel.	555	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus frutex	2878230	LC
2881117	Quercus tarahumara Spellenb., J.D.Bacon & Breedlove	2881117	Quercus tarahumara Spellenb., J.D.Bacon & Breedlove	102	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus tarahumara	2881117	LC
2878681	Quercus setulosa Hickel & A.Camus	2878681	Quercus setulosa Hickel & A.Camus	103	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus setulosa	2878681	LC
2880074	Quercus × bebbiana C.K.Schneid.	2880074	Quercus × bebbiana C.K.Schneid.	220	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus bebbiana	2880074	
2878264	Quercus × cravenensis Little	2878264	Quercus × cravenensis Little	31	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus cravenensis	2878264	
2881257	Cyclobalanopsis patelliformis (Chun) Y.C.Hsu & H.Wei Jen	2879844	Quercus asymmetrica Hickel & A.Camus	54	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus asymmetrica	2879844	
2880121	Quercus × fontqueri O.Schwarz	2880121	Quercus × fontqueri O.Schwarz	114	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus fontqueri	2880121	
2881253	Quercus deliquescens C.H.Mull.	2881253	Quercus deliquescens C.H.Mull.	36	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus deliquescens	2881253	DD
2879834	Quercus stellata var. mississippiensis (Ashe) Little	2879830	Quercus similis Ashe	84	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus similis	2879830	
3906460	Quercus myrsinaefolia Blume, 1851	3906460	Quercus myrsinaefolia Blume, 1851	1080	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus myrsinaefolia	3906460	
10872311	Quercus × lousae Vila-Viçosa, F.M.Vázquez, Meireles & Pinto Gomes	10872311	Quercus × lousae Vila-Viçosa, F.M.Vázquez, Meireles & Pinto Gomes	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus lousae	10872311	
2879074	Quercus clivicola Trel. & C.H.Müll.	2879073	Quercus laeta Liebm.	107	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus laeta	2879073	
2878206	Quercus tomentella Engelm.	2878206	Quercus tomentella Engelm.	1009	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus tomentella	2878206	EN
2880795	Quercus agrifolia var. oxyadenia (Torr.) J.T.Howell	2880791	Quercus agrifolia Née	588	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus agrifolia	2880791	
2879824	Quercus acapulcensis Trel.	2878952	Quercus salicifolia Née	37	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus salicifolia	2878952	
2879641	Quercus derrumbaderoensis C.H.Mull.	2879639	Quercus greggii (A.DC.) Trel.	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus greggii	2879639	
6045206	Quercus margarettae (Ashe) Small	6045206	Quercus margarettae (Ashe) Small	685	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus margarettae	6045206	LC
2880791	Quercus agrifolia Née	2880791	Quercus agrifolia Née	31868	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus agrifolia	2880791	LC
2881703	Quercus × asheana Little	2879836	Quercus × ashei Trel.	30	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus ashei	2879836	
2881616	Quercus chingii F.P.Metcalf	2881614	Quercus sessilifolia Blume	7	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus sessilifolia	2881614	
2879489	Quercus sinuata var. breviloba (Torr.) C.H.Mull.	2879489	Quercus sinuata var. breviloba (Torr.) C.H.Mull.	1077	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus sinuata	2879488	
2880381	Quercus dentatoides Liou	2880380	Quercus dentata subsp. yunnanensis (Franch.) Menitsky	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus dentata	2879353	
2879334	Quercus marylandica Du Roi	2879328	Quercus nigra L.	213	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus nigra	2879328	
2878190	Quercus ilicifolia Wangenh.	2878190	Quercus ilicifolia Wangenh.	7860	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus ilicifolia	2878190	LC
2880819	Quercus canariensis var. mirbeckii (Durieu) C.Vicioso	2880808	Quercus canariensis Willd.	11	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus canariensis	2880808	
2877952	Quercus fabrei Hance	2877952	Quercus fabrei Hance	2917	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus fabrei	2877952	LC
2876837	Quercus × mixta Vill. ex Colmeiro	2881554	Quercus × avellaniformis Colmeiro & E.Boutelou	31	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus avellaniformis	2881554	
7519091	Quercus × turneri Willd.	7519091	Quercus × turneri Willd.	131	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus turneri	7519091	
2881046	Quercus boissieri Reut.	2881012	Quercus infectoria subsp. veneris (A.Kern.) Meikle	1447	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus infectoria	2881010	
2881126	Quercus × palaeolithicola Trel.	2881126	Quercus × palaeolithicola Trel.	153	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus palaeolithicola	2881126	
2881562	Quercus ilex subsp. rotundifolia (Lam.) O.Schwarz ex Tab.Morais	2881550	Quercus rotundifolia Lam.	18553	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus rotundifolia	2881550	
2879372	Quercus trinidadensis C.H.Mull.	2879369	Quercus sebifera Trel.	14	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus sebifera	2879369	
6289904	Quercus phillyreoides f. crispa (Matsum.) Kitam. & T.Horik.	2879470	Quercus phillyreoides A.Gray	26	FORM	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus phillyreoides	2879470	
